Data Type,Segments,Distance,Threshold,Segments Length,Accuracy,F1_Score,Precision,Recall
napierone,1,0,5.0,256,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,8,0.2998272884283247,0.4596107704612104,0.3023500526131182,0.9577777777777777
napierone,1,0,6.0,16,0.510880829015544,0.548469387755102,0.38461538461538464,0.9555555555555556
napierone,1,0,6.0,24,0.7585492227979275,0.6844243792325057,0.5764258555133079,0.8422222222222222
napierone,1,0,6.0,32,0.8753022452504318,0.8030551009274414,0.7888531618435155,0.8177777777777778
napierone,1,0,6.0,40,0.9105354058721934,0.842169408897014,0.9325236167341431,0.7677777777777778
napierone,1,0,6.0,48,0.8849740932642487,0.7813525935653315,0.9550561797752809,0.6611111111111111
napierone,1,0,6.0,56,0.8459412780656304,0.6758720930232558,0.976890756302521,0.5166666666666667
napierone,1,0,6.0,64,0.7924006908462867,0.4987489574645538,1.0,0.3322222222222222
napierone,1,0,6.0,72,0.7423143350604491,0.29222011385199237,1.0,0.1711111111111111
napierone,1,0,6.0,80,0.7098445595854922,0.125,1.0,0.06666666666666667
napierone,1,0,6.0,88,0.6939550949913644,0.030634573304157548,1.0,0.015555555555555555
napierone,1,0,6.0,96,0.6898100172711572,0.004434589800443459,1.0,0.0022222222222222222
napierone,1,0,6.0,104,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,112,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,120,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,128,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,136,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,144,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,152,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,160,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,168,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,176,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,184,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,192,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,200,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,208,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,216,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,224,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,232,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,240,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,248,0.689119170984456,nan,nan,0.0
napierone,1,0,6.0,256,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,8,0.2998272884283247,0.4596107704612104,0.3023500526131182,0.9577777777777777
napierone,1,0,7.0,16,0.3924006908462867,0.49497559575078953,0.3337204800619435,0.9577777777777777
napierone,1,0,7.0,24,0.7761658031088083,0.7206896551724138,0.5887323943661972,0.9288888888888889
napierone,1,0,7.0,32,0.8663212435233161,0.7959936742224565,0.757271815446339,0.8388888888888889
napierone,1,0,7.0,40,0.918825561312608,0.8600357355568791,0.926829268292683,0.8022222222222222
napierone,1,0,7.0,48,0.9015544041450777,0.8206419131529263,0.9462989840348331,0.7244444444444444
napierone,1,0,7.0,56,0.8715025906735752,0.7448559670781894,0.9731182795698925,0.6033333333333334
napierone,1,0,7.0,64,0.8252158894645941,0.6095679012345678,0.9974747474747475,0.4388888888888889
napierone,1,0,7.0,72,0.7689119170984456,0.40848806366047746,1.0,0.25666666666666665
napierone,1,0,7.0,80,0.7257340241796201,0.21073558648111332,1.0,0.11777777777777777
napierone,1,0,7.0,88,0.7015544041450777,0.07692307692307693,1.0,0.04
napierone,1,0,7.0,96,0.6915371329879102,0.015435501653803746,1.0,0.0077777777777777776
napierone,1,0,7.0,104,0.6894645941278066,0.0022197558268590455,1.0,0.0011111111111111111
napierone,1,0,7.0,112,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,120,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,128,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,136,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,144,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,152,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,160,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,168,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,176,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,184,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,192,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,200,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,208,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,216,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,224,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,232,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,240,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,248,0.689119170984456,nan,nan,0.0
napierone,1,0,7.0,256,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,8,0.29775474956822107,0.4588767633750333,0.30171508575428774,0.9577777777777777
napierone,1,0,8.0,16,0.3903281519861831,0.4941243909429636,0.33294708381614524,0.9577777777777777
napierone,1,0,8.0,24,0.7502590673575129,0.7021013597033374,0.5579567779960707,0.9466666666666667
napierone,1,0,8.0,32,0.8518134715025907,0.7789799072642967,0.7262247838616714,0.84
napierone,1,0,8.0,40,0.9222797927461139,0.8677248677248677,0.9213483146067416,0.82
napierone,1,0,8.0,48,0.9153713298791019,0.8507007921998782,0.941970310391363,0.7755555555555556
napierone,1,0,8.0,56,0.8891191709844559,0.7886767610269914,0.9676898222940227,0.6655555555555556
napierone,1,0,8.0,64,0.8535405872193437,0.6927536231884058,0.9958333333333333,0.5311111111111111
napierone,1,0,8.0,72,0.7962003454231433,0.512396694214876,1.0,0.34444444444444444
napierone,1,0,8.0,80,0.7457685664939551,0.3082706766917293,1.0,0.18222222222222223
napierone,1,0,8.0,88,0.7115716753022453,0.13471502590673573,1.0,0.07222222222222222
napierone,1,0,8.0,96,0.696027633851468,0.04347826086956522,1.0,0.022222222222222223
napierone,1,0,8.0,104,0.6901554404145078,0.006644518272425249,1.0,0.0033333333333333335
napierone,1,0,8.0,112,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,120,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,128,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,136,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,144,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,152,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,160,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,168,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,176,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,184,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,192,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,200,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,208,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,216,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,224,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,232,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,240,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,248,0.689119170984456,nan,nan,0.0
napierone,1,0,8.0,256,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,8,0.29775474956822107,0.4588767633750333,0.30171508575428774,0.9577777777777777
napierone,1,0,9.0,16,0.35578583765112265,0.4803566453050989,0.32056526589810336,0.9577777777777777
napierone,1,0,9.0,24,0.7485319516407599,0.7021276595744681,0.555699481865285,0.9533333333333334
napierone,1,0,9.0,32,0.8614853195164076,0.8003982080637132,0.7249774571686204,0.8933333333333333
napierone,1,0,9.0,40,0.9208981001727116,0.8678592036930179,0.9027611044417767,0.8355555555555556
napierone,1,0,9.0,48,0.9215889464594128,0.8639904134212103,0.9375812743823146,0.8011111111111111
napierone,1,0,9.0,56,0.9081174438687392,0.831645569620253,0.9661764705882353,0.73
napierone,1,0,9.0,64,0.8725388601036269,0.7435719249478805,0.9925788497217068,0.5944444444444444
napierone,1,0,9.0,72,0.8255613126079447,0.61003861003861,1.0,0.4388888888888889
napierone,1,0,9.0,80,0.7678756476683938,0.4042553191489362,1.0,0.25333333333333335
napierone,1,0,9.0,88,0.7257340241796201,0.21073558648111332,1.0,0.11777777777777777
napierone,1,0,9.0,96,0.7015544041450777,0.07692307692307693,1.0,0.04
napierone,1,0,9.0,104,0.6922279792746114,0.019801980198019802,1.0,0.01
napierone,1,0,9.0,112,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,120,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,128,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,136,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,144,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,152,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,160,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,168,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,176,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,184,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,192,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,200,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,208,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,216,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,224,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,232,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,240,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,248,0.689119170984456,nan,nan,0.0
napierone,1,0,9.0,256,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,8,0.29775474956822107,0.4588767633750333,0.30171508575428774,0.9577777777777777
napierone,1,0,10.0,16,0.35578583765112265,0.4803566453050989,0.32056526589810336,0.9577777777777777
napierone,1,0,10.0,24,0.738860103626943,0.6944219886822958,0.5457433290978398,0.9544444444444444
napierone,1,0,10.0,32,0.8680483592400691,0.8140214216163583,0.7244367417677643,0.9288888888888889
napierone,1,0,10.0,40,0.9160621761658031,0.8626342566421706,0.8780207134637514,0.8477777777777777
